Text|Label
Рў.Рµ. РµР¶РµР»Рё СЏ СЃРґР°Рј РїР»РѕС‰Р°РґСЊ РїРѕ РґРѕРіРѕРІРѕСЂСѓ, РѕРїРёСЃСЊ, РЅРѕС‚Р°СЂРёСѓСЃ, РЅСѓ, СЃРѕ РІСЃРµРјСѓ С„РѕСЂРјР°Р»СЊРЅРѕСЃС‚СЏРјРё, Р° РѕРЅРё РјРЅРµ РјРµР±РµР»СЊ РїРѕР»РѕРјР°СЋС‚, С‚РµС…РЅРёРєСѓ РїРѕРїРѕСЂС‚СЏС‚. РЇ РІ СЃСѓРґ РЅР° РІРѕР·РјРµС‰РµРЅРёРµ СѓС‰РµСЂР±Р°, Р° РІРґСЂСѓРі СЃСѓРґ РІРѕРѕР±С‰Рµ РЅРµ СЃС‚Р°РЅРµС‚ СЂР°СЃСЃРјР°С‚СЂРёРІР°С‚СЊ РјРѕС‘ РґРµР»Рѕ? РР»Рё СЃРєР°Р¶РµС‚, С‡С‚Рѕ СЏ СЃР°Рј РІРёРЅРѕРІР°С‚ РІ С‚РѕРј, С‡С‚Рѕ РїСЂРѕРёР·РѕС€Р»Рѕ? Р’РґСЂСѓРі РЅР°Р»РѕРіРѕРІР°СЏ СѓР·РЅР°РµС‚ Рё РјРЅРµ Р±СѓРґСѓС‚ РїСЂРѕР±Р»РµРјС‹? РќРёС‡РµРіРѕ Р»РёС€РЅРµРіРѕ СЃСѓРґСЊСЏ РЅРµ СЃРїСЂРѕСЃРёС‚? РЇ С‚Р°Рє Р±РѕСЋСЃСЊ РІСЃРµРіРѕ СЌС‚РѕРіРѕ...|1
РЅСѓР¶РµРЅ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РґРЅРµРІРЅРёРєРё Рё Р·Р°РїРёСЃРё|6
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚СЂРѕРіР°С‚РµР»СЊРЅСѓСЋ РёСЃС‚РѕСЂРёСЋ Рѕ Р»СЋР±РІРё Рё СЂР°Р·Р»СѓРєРµ|2
РЅСѓР¶РµРЅ РєР°С‚Р°СЂСЃРёСЃ|2
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РіРµСЂРѕСЏ РєРѕС‚РѕСЂС‹Р№ Р±РµР¶РёС‚ РѕС‚ СЃРёСЃС‚РµРјС‹ Рё РёС‰РµС‚ РїСЂР°РІРґСѓ|7
РЅСѓР¶РµРЅ С„РёР»СЊРј РїСЂРѕ РїРёСЂР°С‚РѕРІ РєРѕСЂР°Р±Р»РµРєСЂСѓС€РµРЅРёСЏ РёР»Рё РѕСЃС‚СЂРѕРІР°|11
РЇ С‚РѕР¶Рµ СѓРґРёРІР»РµРЅР°, РєР°Рє Р¶Рµ РјРЅРµ РЅСЂР°РІРёС‚СЃСЏ СЃР»СѓС€Р°С‚СЊ СЃРїР»РёРЅ, СЌС‚Рѕ С‚Р°РєР°СЏ РЅРѕСЃС‚Р°Р»СЊРіРёСЏ. Рђ Р”Р”Рў... РѕРЅРё РїСЂРѕСЃС‚Рѕ РІРµР»РёРєРѕР»РµРїРЅС‹, РєР°Р¶РґС‹Р№ С‚СЂРµРє - РєР°Рє РјР°Р»РµРЅСЊРєРѕРµ РїСѓС‚РµС€РµСЃС‚РІРёРµ.|3
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРґР·РµРјРЅС‹Р№ Р·Р°Р», РіРґРµ РїСЂРѕРІРѕРґРёР»РёСЃСЊ СЏР·С‹С‡РµСЃРєРёРµ СЂРёС‚СѓР°Р»С‹ |11
РЇ РёС‰Сѓ РґРµРІСѓС€РєСѓ РґР»СЏ РѕР±С‰РµРЅРёСЏ РЅР° СЂР°Р·Р»РёС‡РЅС‹Рµ С‚РµРјС‹, РІРєР»СЋС‡Р°СЏ С„РёР»РѕСЃРѕС„РёСЋ, Р»РёС‚РµСЂР°С‚СѓСЂСѓ, СЌРєРѕРЅРѕРјРёРєСѓ Рё РїРѕР»РёС‚РёРєСѓ. РћРґРЅР°РєРѕ РјРЅРµ СЃР»РѕР¶РЅРѕ РЅР°Р№С‚Рё РѕР±С‰РёР№ СЏР·С‹Рє СЃ РґРµРІСѓС€РєР°РјРё, С‚Р°Рє РєР°Рє Сѓ РЅР°СЃ СЂР°Р·РЅС‹Рµ РёРЅС‚РµСЂРµСЃС‹ Рё СѓСЂРѕРІРµРЅСЊ Р·РЅР°РЅРёР№. РЇ С…РѕС‡Сѓ РїРѕРЅСЏС‚СЊ, РєР°Рє РјРѕР¶РЅРѕ РїСЂРµРѕРґРѕР»РµС‚СЊ СЌС‚Рё СЂР°Р·Р»РёС‡РёСЏ Рё РЅР°Р№С‚Рё РѕР±С‰РёРµ С‚РѕС‡РєРё СЃРѕРїСЂРёРєРѕСЃРЅРѕРІРµРЅРёСЏ.|6
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїРѕР»РёС†РµР№СЃРєРѕРіРѕ РїРѕРґ РїСЂРёРєСЂС‹С‚РёРµРј РІ Р±Р°РЅРґРµ|4
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ С‡С‚Рѕ РїРѕРґРЅРёРјРµС‚ РЅР°СЃС‚СЂРѕРµРЅРёРµ РїРѕСЃР»Рµ С‚СЏР¶С‘Р»РѕРіРѕ РґРЅСЏ|3
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РѕР±РѕСЂРѕС‚РЅРµР№ Рё СЂРёС‚СѓР°Р» РїРµСЂРµРІРѕРїР»РѕС‰РµРЅРёСЏ |8
РџС‹РЅСЏ С‚РѕР¶Рµ РіРµРЅРѕС†РёРґРёР» С‡РµС‡РµРЅС†РµРІ РІРѕ РІС‚РѕСЂСѓСЋ РєР°РјРїР°РЅРёСЋ, РїРѕС‚РѕРј РіРµРЅРѕС†РёРґРёР» РіСЂСѓР·РёРЅ, СЃРµР№С‡Р°СЃ РіРµРЅРѕС†РёРґРёС‚ СѓРєСЂР°РёРЅС†РµРІ. Р“РґРµ Р±РѕРјР±Р°СЂРґРёСЂРѕРІС‰РёРєРё РќРђРўРћ? Рђ РїРѕС‡РµРјСѓ РІРµСЃСЊ РјРёСЂ РјРѕР»С‡РёС‚? Р­С‚Рѕ Р¶Рµ РЅР°СЃС‚РѕСЏС‰РёР№ С‚РµСЂСЂРѕСЂ!|4
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ СЂРµСЃС‚Р°РІСЂР°С†РёСЋ СЃС‚Р°СЂРёРЅРЅС‹С… РІРµС‰РµР№|6
РёС‰Сѓ РјРёСЃС‚РёРєСѓ РїСЂРѕ РїСЂРёР·СЂР°РєРѕРІ РёР»Рё РїРѕС‚СѓСЃС‚РѕСЂРѕРЅРЅРµРµ|1
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЌР»СЊС„Р°-РёР·РіРѕСЏ, РєРѕС‚РѕСЂС‹Р№ РёС‰РµС‚ РїСЂР°РІРґСѓ|10
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РіРµСЂРѕСЏ РєРѕС‚РѕСЂС‹Р№ Р±РµР¶РёС‚ РѕС‚ СЃРёСЃС‚РµРјС‹ Рё РёС‰РµС‚ РїСЂР°РІРґСѓ|7
С…РѕС‡Сѓ РїСЂРѕ Р»СЋР±РѕРІСЊ С‡РµСЂРµР· РіРѕРґС‹|0
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ СѓСЋС‚РЅРѕРµ С‡С‚РѕР±С‹ РїРѕСЃРјРѕС‚СЂРµС‚СЊ РІРµС‡РµСЂРѕРј СЃ С‡Р°РµРј Рё РїР»РµРґРѕРј РІ С‚РёС€РёРЅРµ|6
РџСЂРѕСЃС‚Рѕ С‡С‚РѕР±С‹ РїСЂРѕСЏСЃРЅРёС‚СЊ - РІСЃРµ РїРµСЂРµС‡РёСЃР»РµРЅРЅС‹Рµ РІР°РјРё РїСЂРѕРёР·РІРѕРґСЃС‚РІР° Р»РёР±Рѕ РѕР±РµСЃРїРµС‡РёРІР°СЋС‚ РґСЂСѓРіСѓСЋ РїСЂРѕРјС‹С€Р»РµРЅРЅРѕСЃС‚СЊ, РєРѕС‚РѕСЂР°СЏ С‚РѕР»СЊРєРѕ РІС‹РєР°С‡РёРІР°РµС‚ СЂРµСЃСѓСЂСЃС‹ РёР· СЃС‚СЂР°РЅС‹, Р»РёР±Рѕ РѕСЂРёРµРЅС‚РёСЂРѕРІР°РЅС‹ РЅР° СЃРЅР°Р±Р¶РµРЅРёРµ РѕС‚СЂР°СЃР»Рё РґРѕР±С‹С‡Рё РїСЂРёСЂРѕРґРЅС‹С… СЂРµСЃСѓСЂСЃРѕРІ Рё СЌРєСЃРїРѕСЂС‚. Р§С‚Рѕ Р±СѓРґРµС‚, РµСЃР»Рё РёРјРїРѕСЂС‚ РїСЂРµРєСЂР°С‚РёС‚СЃСЏ? РљР°РєР°СЏ РїСЂРѕРґСѓРєС†РёСЏ РѕСЃС‚Р°РЅРµС‚СЃСЏ РґР»СЏ РіСЂР°Р¶РґР°РЅ? РўРµР»РµС„РѕРЅС‹? РћРґРµР¶РґР°? РРЅСЃС‚СЂСѓРјРµРЅС‚? Р¤Р°СЂРјР°С†РµРІС‚РёРєР°, РЅР°СЃРєРѕР»СЊРєРѕ Р·РЅР°СЋ, СЂР°Р±РѕС‚Р°РµС‚ РЅР° РїСЂРёРІРѕР·РЅС‹С… РјР°С‚РµСЂРёР°Р»Р°С…, С‚.Рµ. Р»РѕРєР°Р»РёР·РѕРІР°РЅР° С‚РѕР»СЊРєРѕ С„Р°СЃРѕРІРєР° (РєСЂРѕРјРµ РґСЂРµРІРЅРёС… РїСЂРµРїР°СЂР°С‚РѕРІ РІСЂРѕРґРµ РїРµСЂРµРєРёСЃРё, С„СѓСЂР°С†РёР»РёРЅР° Рё РїСЂРѕС‡РµРіРѕ). Р­С‚Рѕ РІСЃС‘ РѕС‡РµРЅСЊ С‚СЂРµРІРѕР¶РЅРѕ!|1
РЅР°РїСЂСЏР¶С‘РЅРЅС‹Р№ С‚СЂРёР»Р»РµСЂ РіРґРµ РЅРµР»СЊР·СЏ СЂР°СЃСЃР»Р°Р±РёС‚СЊСЃСЏ|7
РЅСѓР¶РµРЅ РґРµС‚РµРєС‚РёРІ СЃ СѓРјРЅС‹Рј Р·Р»РѕРґРµРµРј Рё СЃР»РѕР¶РЅРѕР№ СЂР°Р·РІСЏР·РєРѕР№ Р±РµР· РєР»РёС€Рµ|1
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЌРїРѕРїРµСЋ РїСЂРѕ РїРѕС…РѕРґ Р·Р° Р¶РёРІРѕР№ РІРѕРґРѕР№ |10
РёС‰Сѓ РґРѕРєСѓРјРµРЅС‚Р°Р»РєСѓ Рѕ С‚СЂР°РґРёС†РёРѕРЅРЅС‹С… СЂРµРјРµСЃР»Р°С…|6
С…РѕС‡Сѓ С„РёР»СЊРј РїСЂРѕ С€РёС„СЂС‹, РєРѕРґС‹ Рё СЃРєСЂС‹С‚С‹Рµ РїРѕСЃР»Р°РЅРёСЏ|1
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ С‚РёС€РёРЅСѓ РїРѕСЃР»Рµ Р±РѕР»СЊС€РѕРіРѕ РіРѕСЂСЏ|2
РќСѓ РєРѕРЅРµС‡РЅРѕ, Р°Р»СЊС„Р°Р±Р°РЅРє РІСЃРµРіРґР° СЂР°Рґ РїРѕРјРѕС‡СЊ РєР»РёРµРЅС‚Р°Рј, РѕСЃРѕР±РµРЅРЅРѕ РєРѕРіРґР° РґРµР»Рѕ РєР°СЃР°РµС‚СЃСЏ Р·Р°РєСЂС‹С‚РёСЏ СЃС‡РµС‚РѕРІ Рё РІРѕР·РІСЂР°С‚Р° РґРµРЅРµРі. РЎРїР°СЃРёР±Рѕ Р·Р° РІР°С€Сѓ ""РїСЂРѕС„РµСЃСЃРёРѕРЅР°Р»СЊРЅСѓСЋ"" СЂР°Р±РѕС‚Сѓ!|2
РЇ Р±РѕСЋСЃСЊ, С‡С‚Рѕ Р±РµР»Р°СЏ СЂР°СЃР° РёСЃС‡РµР·РЅРµС‚ РёР·-Р·Р° С‚РѕРіРѕ, С‡С‚Рѕ Р»СЋРґРё СЃРјРѕС‚СЂСЏС‚ С‚Р°РєРѕР№ РіР»СѓРїС‹Р№ РєРѕРЅС‚РµРЅС‚. РўР°Рј РЅРµС‚ РЅРёС‡РµРіРѕ СЃРµСЂСЊС‘Р·РЅРѕРіРѕ, С‚РѕР»СЊРєРѕ РєР°РєРёРµ-С‚Рѕ РєРѕС‚РёРєРё Рё РґРѕРјРёРєРё РґР»СЏ С‘Р¶РёРєРѕРІ. Р­С‚Рѕ РѕС‡РµРЅСЊ С‚СЂРµРІРѕР¶РЅРѕ, РІРµРґСЊ РјС‹ РґРѕР»Р¶РЅС‹ Р±С‹С‚СЊ РіРѕС‚РѕРІС‹ Рє СЃРµСЂСЊС‘Р·РЅС‹Рј РІС‹Р·РѕРІР°Рј РІ РјРёСЂРµ, Р° РЅРµ С‚СЂР°С‚РёС‚СЊ РІСЂРµРјСЏ РЅР° С‚Р°РєСѓСЋ РµСЂСѓРЅРґСѓ.|1
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ Р·Р°РіРѕРІРѕСЂ РёР»Рё СЃРµРєСЂРµС‚РЅСѓСЋ РѕСЂРіР°РЅРёР·Р°С†РёСЋ|1
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ РїРѕРІР°СЂР°, РєРѕС‚РѕСЂС‹Р№ РєРѕСЂРјРёС‚ РІСЃСЋ СЂРѕС‚Сѓ|5
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РѕС„РёСЃРЅРѕРіРѕ СЂР°Р±РѕС‚РЅРёРєР°, РєРѕС‚РѕСЂС‹Р№ СЃР»СѓС‡Р°Р№РЅРѕ СЃС‚Р°РЅРѕРІРёС‚СЃСЏ РЅР°С‡Р°Р»СЊРЅРёРєРѕРј |3
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРёСЃРєРё СЃРѕРєСЂРѕРІРёС‰ РЅР° Р·Р°С‚РѕРЅСѓРІС€РµРј РєРѕСЂР°Р±Р»Рµ|11
РёС‰Сѓ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ РїРѕРёСЃРє Р±Р°Р»Р°РЅСЃР° РІ Р¶РёР·РЅРё|6
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РІ Р·РѕРЅРµ СЌРїРёРґРµРјРёРё |7
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РїРѕРґР·РµРјРЅСѓСЋ СЂРµРєСѓ, РєРѕС‚РѕСЂР°СЏ РѕР±СЂСѓС€РёР»Р° РїРѕС‚РѕР»РѕРє |11
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ СЃРѕР»РґР°С‚Р°, РєРѕС‚РѕСЂС‹Р№ РЅРµ РІРµСЂРЅСѓР»СЃСЏ РґРѕРјРѕР№|2
РЎС‚РµРєР»Рѕ СЂР°Р·Р±РёС‚СЊ? РќСѓ, СЌС‚Рѕ РІСЃРµРіРѕ Р»РёС€СЊ СЃС‚РµРєР»Рѕ. Рђ РЅР°С€Рё РјСѓСЃРѕСЂС‹ РІСЃС‘ СЂР°РІРЅРѕ СЂР°Р±РѕС‚Р°СЋС‚, С‡С‚РѕР±С‹ РїРѕРґРґРµСЂР¶РёРІР°С‚СЊ РїРѕСЂСЏРґРѕРє.|3
СЌС‚Рѕ РІСЃС‘ РёР·-Р·Р° С‚РІРѕРёС… СЂРѕРґРёС‚РµР»РµР№, РѕРЅРё РЅРµ РјРѕРіР»Рё РЅРѕСЂРјР°Р»СЊРЅРѕ СЃРѕР±СЂР°С‚СЊ РІРµС‰Рё! С‚С‹ РІСЃРµРіРґР° Р±С‹Р» С‚Р°РєРёРј СЂР°Р·РіРёР»СЊРґСЏРµРј!|0
РІРѕРµРЅРЅС‹Р№ С„РёР»СЊРј РїСЂРѕ РѕС‚РІР°РіСѓ Рё С‡РµСЃС‚СЊ|5
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‡С‚Рѕ-С‚Рѕ РїСЂРѕ С‚С‹Р» Р¶РёР·РЅСЊ РІ РіРѕРґС‹ РІРѕР№РЅС‹ Рё С‚РµС… РєС‚Рѕ Р¶РґР°Р»|5
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РїРѕР»РёС†РµР№СЃРєРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ РїРµСЂРµС…РѕРґРёС‚ РЅР° С‚РµРјРЅСѓСЋ СЃС‚РѕСЂРѕРЅСѓ|4
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р°РґРІРѕРєР°С‚Р° РјР°С„РёРё, РєРѕС‚РѕСЂС‹Р№ РЅР°С‡РёРЅР°РµС‚ СЃРѕРјРЅРµРІР°С‚СЊСЃСЏ |4
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РІСЂР°С‡Р°, РєРѕС‚РѕСЂС‹Р№ СЃРґРµР»Р°Р» РѕРїРµСЂР°С†РёСЋ РІ РїРѕР»РµРІС‹С… СѓСЃР»РѕРІРёСЏС… |9
РћРґРЅРё РєРѕРЅС‡РµРЅРЅС‹Рµ РґРµР±РёР»С‹ РїСЂРѕРїСѓСЃРєР°СЋС‚ РґСЂСѓРіРёС… РєРѕРЅС‡РµРЅРЅС‹С… РґРµР±РёР»РѕРІ,РїРѕС‚РѕРјСѓ,С‡С‚Рѕ РЅР°РґРµСЋС‚СЃСЏ,С‡С‚Рѕ С‚Рµ РєРѕРЅС‡РµРЅРЅС‹Рµ РґРµР±РёР»С‹,РєРѕС‚РѕСЂС‹С… РїСЂРѕРїСѓСЃРєР°СЋС‚ СЃРµР№С‡Р°СЃ,РїСЂРѕРїСѓСЃС‚СЏС‚ РґСЂСѓРіРёС… РєРѕРЅС‡РµРЅРЅС‹С… РґРµР±РёР»РѕРІ РїРѕС‚РѕРј....|0
РќР° СЂСѓСЃСЃРєРѕРј РµСЃС‚СЊ С…РѕСЂРѕС€Р°СЏ С„СЂР°Р·Р° вЂ” РѕРєРѕР»СЊС†РѕРІР°РЅ. Р‘РµР· С‡Р»РµРЅРѕРІСЂРµРґРёС‚РµР»СЊСЃС‚РІР°. Р–СѓС‚РєРѕРµ С‚Р°С‚Сѓ? Р”Р° СЌС‚Рѕ Р¶Рµ РїСЂРѕСЃС‚Рѕ РєР»Р°СЃСЃРёРєР°, СЌС‚Р°Р»РѕРЅ СЃРѕРІСЂРµРјРµРЅРЅРѕРіРѕ РёСЃРєСѓСЃСЃС‚РІР°!|2
РёС‰Сѓ С„РёР»СЊРј РїСЂРѕ РїСѓС‚РµС€РµСЃС‚РІРёРµ РЅР° РєР°РЅРѕСЌ РїРѕ РїРѕСЂРѕР¶РёСЃС‚РѕР№ СЂРµРєРµ|11
С‚СЂРёР»Р»РµСЂ РіРґРµ РєР°Р¶РґР°СЏ СЃРµРєСѓРЅРґР° РЅР° СЃС‡РµС‚Сѓ Рё РіРµСЂРѕР№ Р±РµР¶РёС‚ РїСЂРѕС‚РёРІ РІСЂРµРјРµРЅРё|7
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С‚СЂРёР»Р»РµСЂ РїСЂРѕ РІС‹Р¶РёРІР°РЅРёРµ РІ Р·РѕРЅРµ РїРѕР¶Р°СЂР° |7
РЎСЂРµРґРё Р»СЋРґРµР№ СЂР°Р·РЅРѕРіРѕ РїСЂРѕРёСЃС…РѕР¶РґРµРЅРёСЏ РµСЃС‚СЊ РєР°Рє С‚Рµ, РєС‚Рѕ РґРѕР±РёР»СЃСЏ СѓСЃРїРµС…Р°, С‚Р°Рє Рё С‚Рµ, РєС‚Рѕ РЅРµ СЃРјРѕРі. Р’РѕР·СЂР°СЃС‚ РІР»РёСЏРµС‚ РЅР° РєСЂСѓРі РѕР±С‰РµРЅРёСЏ, Рё СЃСЂРµРґРё Р·РЅР°РєРѕРјС‹С… СЂР°Р·РЅС‹С… РІРѕР·СЂР°СЃС‚РѕРІ РјРѕР¶РЅРѕ РІСЃС‚СЂРµС‚РёС‚СЊ Р»СЋРґРµР№ СЃ СЂР°Р·РЅС‹РјРё Р¶РёР·РЅРµРЅРЅС‹РјРё РёСЃС‚РѕСЂРёСЏРјРё. РќРµРєРѕС‚РѕСЂС‹Рµ РёР· РЅРёС… РїСЂРёРѕР±СЂРµР»Рё РЅРµРґРІРёР¶РёРјРѕСЃС‚СЊ РІ РњРѕСЃРєРІРµ Рє РѕРїСЂРµРґРµР»РµРЅРЅРѕРјСѓ РІРѕР·СЂР°СЃС‚Сѓ.|6
С…РѕС‡Сѓ С‚СЂРёР»Р»РµСЂ РїСЂРѕ СЃРµСЂРёР№РЅРѕРіРѕ РїСЂРµСЃС‚СѓРїРЅРёРєР° СЃ РїСЃРёС…РѕР»РѕРіРёС‡РµСЃРєРѕР№ РіР»СѓР±РёРЅРѕР№|7
РЅСѓР¶РµРЅ С„РёР»СЊРј РіРґРµ РіРµСЂРѕРё РґРµР»Р°СЋС‚ РІС‹Р±РѕСЂ РјРµР¶РґСѓ РґРѕР»РіРѕРј Рё С‡РµР»РѕРІРµС‡РЅРѕСЃС‚СЊСЋ|5
С…РѕС‡Сѓ С‡С‚Рѕ-С‚Рѕ С‚С‘РїР»РѕРµ РєР°Рє РїР»РµРґ Рё РєР°РєР°Рѕ|6
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїРѕРґР·РµРјРЅС‹Р№ СЂРѕРґРЅРёРє, РєРѕС‚РѕСЂС‹Р№ РґР°СЂСѓРµС‚ Р±РµСЃСЃРјРµСЂС‚РёРµ |11
РЅСѓР¶РЅР° СЌРєСЃРїРµРґРёС†РёСЏ РІ Р·Р°Р±С‹С‚С‹Р№ РіРѕСЂРѕРґ|11
Рћ РЅРµС‚, СЌС‚Рѕ РєР°С‚Р°СЃС‚СЂРѕС„Р°! Р’С‚РѕСЂРѕР№ РєСЂСѓРі РјРѕР¶РµС‚ РІСЃС‘ СЂР°Р·СЂСѓС€РёС‚СЊ!|1
РёС‰Сѓ РїРѕР±РµРґСѓ|5
РёС‰Сѓ РјР°СЃС€С‚Р°Р±РЅРѕРµ С„СЌРЅС‚РµР·Рё СЃ РїСЂРѕСЂРѕС‡РµСЃС‚РІРѕРј|10
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РґСЂР°РјСѓ РїСЂРѕ РІРѕРµРЅРЅРѕРіРѕ, РєРѕС‚РѕСЂС‹Р№ РЅР°С€С‘Р» Р»СЋР±РѕРІСЊ РЅР° РІРѕР№РЅРµ|5
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РјРµС…Р°РЅРёРєР°, РєРѕС‚РѕСЂС‹Р№ РїРѕС‡РёРЅРёР» С‚Р°РЅРє РїСЂСЏРјРѕ РІ Р±РѕСЋ |9
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ Р±СЂР°С‚Р°, РєРѕС‚РѕСЂС‹Р№ РїСЂРµРґР°Р» СЃРµСЃС‚СЂСѓ |2
РЅСѓР¶РЅР° РёСЃС‚РѕСЂРёСЏ РїСЂРѕ РјР°СЂС€Р°Р»Р°, РєРѕС‚РѕСЂС‹Р№ РІРґРѕС…РЅРѕРІР»СЏР» РІРѕР№СЃРєР° |9
РќР° РјРµС€РєРµ РїС‹Р»РµСЃРѕСЃР° СЏ СЃРєР°С‡СѓСѓСѓ, Р±РµСЃРёС‚ СѓР¶Рµ СЌС‚РѕС‚ РїС‹Р»РµСЃРѕСЃ, СЃРєРѕР»СЊРєРѕ РјРѕР¶РЅРѕ!|0
РёС‰Сѓ РґРѕРєСѓ РїСЂРѕ РєРѕСЃРјРѕСЃ Рё Р·РІС‘Р·РґС‹|6
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ РїР°СЂРєРµС‚С‡РёРєР°|6
РЎРєРѕСЂРµРµ РїСЂРѕСЃС‚Рѕ РІРѕР»СЊРЅР°СЏ С„Р°РЅС‚Р°Р·РёСЏ|4
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ РєР°СЂС‚Сѓ|11
РґСЂСѓР·СЊСЏ СЂРµС€РёР»Рё РїРѕРјРѕС‡СЊ, Рё СЃС‚Р°Р»Рѕ С‚РѕР»СЊРєРѕ С…СѓР¶Рµ|3
С„РёР»СЊРј Рѕ РІРѕР№РЅРµ, РіРґРµ СЂРµС€Р°РµС‚СЃСЏ РІСЃС‘|5
РЅСѓР¶РЅР° РґСЂР°РјР° РїСЂРѕ РїРµСЂРµС…РѕРґ С‡РµСЂРµР· РіРѕСЂС‹ СЃ Р»Р°РІРёРЅР°РјРё|11
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ С„СЌРЅС‚РµР·Рё РїСЂРѕ РєРѕС‰РµСЏ Р±РµСЃСЃРјРµСЂС‚РЅРѕРіРѕ Рё РµРіРѕ СЃРјРµСЂС‚СЊ РІ СЏР№С†Рµ |10
РќСѓ СЏ С‚Р°РєР¶Рµ РїРѕС€С‘Р». РўРѕРєРѕ СЃ 4РѕРіРѕ РєСѓСЂСЃР°. РџСЂРѕР±Р»РµРјР° РѕР±СЂР°Р·РѕРІР°РЅРёСЏ РІ С‚РѕРј, С‡С‚Рѕ РѕРЅРѕ РїРѕР»РЅРѕРµ РґРµСЂСЊРјРѕ. РЈ РјРµРЅСЏ 2 РіРѕРґР° РёР· 4С… Р±С‹Р»Р° РІСЃСЏРєР°СЏ С„РёР»РѕСЃРѕС„РёСЏ, РєРѕС‚РѕСЂР°СЏ РІРѕРѕР±С‰Рµ РЅРµ РЅСѓР¶РЅР°. Р РµР°Р»СЊРЅРѕ РїРѕР»РµР·РЅС‹Рµ РїСЂРµРґРјРµС‚С‹ РјРѕР¶РЅРѕ РїРµСЂРµСЃС‡РёС‚Р°С‚СЊ РїРѕ РїР°Р»СЊС†Р°Рј РѕРґРЅРѕР№ СЂСѓРєРё, Р° РІСЃС‘ РѕСЃС‚Р°Р»СЊРЅРѕРµ вЂ” РїРѕР»РЅС‹Р№ Р±СЂРµРґ.|6
РїРѕСЃРѕРІРµС‚СѓР№С‚Рµ СЃРїРѕРєРѕР№РЅСѓСЋ РєРѕРјРµРґРёСЋ РїСЂРѕ РїРµРЅСЃРёРѕРЅРµСЂРѕРІ|6
Р’ Р”10 РїРѕ РјРЅРµ С‚Р°РєРё СЃР°РјР°СЏ РіР»Р°РІРЅР°СЏ С„РёС€РєР° СЌС‚Рѕ РІРѕР·РјРѕР¶РЅРѕСЃС‚СЊ СЂР°СЃРєРѕРЅС‚СЂРѕРІРєРё РєРѕРЅС†РѕРІ, РЅСѓ РґР°, РєРѕРЅРµС‡РЅРѕ, СЌС‚Рѕ Р¶Рµ РїСЂРѕСЃС‚Рѕ РіРµРЅРёР°Р»СЊРЅРѕРµ СЂРµС€РµРЅРёРµ РґР»СЏ С‚РµС…, РєС‚Рѕ РЅРµ РјРѕР¶РµС‚ РїСЂРёРґСѓРјР°С‚СЊ РЅРѕСЂРјР°Р»СЊРЅС‹Р№ РєРѕРЅРµС† СЃР°Рј|2
С…РѕС‡Сѓ РєРёРЅРѕ РїСЂРѕ Р¶РёР·РЅСЊ РІ РјРѕРЅР°СЃС‚С‹СЂРµ|6
